kura/pelican_vimeo,https://github.com/kura/pelican_vimeo.git,kura,pelican_vimeo
exercism/xlua,https://github.com/exercism/xlua.git,exercism,xlua
nozzle/react-static,https://github.com/nozzle/react-static.git,nozzle,react-static
serverspec/serverspec,https://github.com/serverspec/serverspec.git,serverspec,serverspec
matthew-dean/less.js,https://github.com/matthew-dean/less.js.git,matthew-dean,less.js
SebastianM/angular-google-maps,https://github.com/SebastianM/angular-google-maps.git,SebastianM,angular-google-maps
clostra/dcdn,https://github.com/clostra/dcdn.git,clostra,dcdn
niboshi/chainer,https://github.com/niboshi/chainer.git,niboshi,chainer
madhawap/carbon-device-mgt,https://github.com/madhawap/carbon-device-mgt.git,madhawap,carbon-device-mgt
request/request,https://github.com/request/request.git,request,request
vitorgalvao/brew,https://github.com/vitorgalvao/brew.git,vitorgalvao,brew
tejasbubane/exercism.io,https://github.com/tejasbubane/exercism.io.git,tejasbubane,exercism.io
BenAtWide/benatwide.github.io,https://github.com/BenAtWide/benatwide.github.io.git,BenAtWide,benatwide.github.io
joonyou/rails,https://github.com/joonyou/rails.git,joonyou,rails
AlexxNica/atom,https://github.com/AlexxNica/atom.git,AlexxNica,atom
buildbot/buildbot,https://github.com/buildbot/buildbot.git,buildbot,buildbot
jeking3/thrift,https://github.com/jeking3/thrift.git,jeking3,thrift
auth0/auth0-logs-to-loggly,https://github.com/auth0/auth0-logs-to-loggly.git,auth0,auth0-logs-to-loggly
howdyai/botkit,https://github.com/howdyai/botkit.git,howdyai,botkit
mssola/Portus,https://github.com/mssola/Portus.git,mssola,Portus
wso2-dev/product-device-cloud,https://github.com/wso2-dev/product-device-cloud.git,wso2-dev,product-device-cloud
humminglab/humminglab.github.io,https://github.com/humminglab/humminglab.github.io.git,humminglab,humminglab.github.io
neilLasrado/frappe,https://github.com/neilLasrado/frappe.git,neilLasrado,frappe
maicher/rails,https://github.com/maicher/rails.git,maicher,rails
PowerShell/xPendingReboot,https://github.com/PowerShell/xPendingReboot.git,PowerShell,xPendingReboot
karthikrajkumar/karthikrajkumar.github.io,https://github.com/karthikrajkumar/karthikrajkumar.github.io.git,karthikrajkumar,karthikrajkumar.github.io
micheloosterhof/micheloosterhof.github.io,https://github.com/micheloosterhof/micheloosterhof.github.io.git,micheloosterhof,micheloosterhof.github.io
apereo/cas,https://github.com/apereo/cas.git,apereo,cas
p0vidl0/sequelize,https://github.com/p0vidl0/sequelize.git,p0vidl0,sequelize
GSadee/Sylius,https://github.com/GSadee/Sylius.git,GSadee,Sylius
Splaxi/dbatools,https://github.com/Splaxi/dbatools.git,Splaxi,dbatools
samvera/hyrax,https://github.com/samvera/hyrax.git,samvera,hyrax
nicolaiarocci/eve-swagger,https://github.com/nicolaiarocci/eve-swagger.git,nicolaiarocci,eve-swagger
timedreamer/timedreamer.github.io,https://github.com/timedreamer/timedreamer.github.io.git,timedreamer,timedreamer.github.io
pblottiere/QGIS,https://github.com/pblottiere/QGIS.git,pblottiere,QGIS
exercism/xruby,https://github.com/exercism/xruby.git,exercism,xruby
apollographql/react-apollo,https://github.com/apollographql/react-apollo.git,apollographql,react-apollo
sapcc/kubernikus,https://github.com/sapcc/kubernikus.git,sapcc,kubernikus
krbeverx/Firmware,https://github.com/krbeverx/Firmware.git,krbeverx,Firmware
DemonWav/MinecraftDev,https://github.com/DemonWav/MinecraftDev.git,DemonWav,MinecraftDev
Catel/Catel.Fody,https://github.com/Catel/Catel.Fody.git,Catel,Catel.Fody
FinalDes/homebrew-core,https://github.com/FinalDes/homebrew-core.git,FinalDes,homebrew-core
PsiXdev/sequelize,https://github.com/PsiXdev/sequelize.git,PsiXdev,sequelize
icyrockcom/xpurescript,https://github.com/icyrockcom/xpurescript.git,icyrockcom,xpurescript
mezz/JustEnoughItems,https://github.com/mezz/JustEnoughItems.git,mezz,JustEnoughItems
oesteban/fmriprep,https://github.com/oesteban/fmriprep.git,oesteban,fmriprep
mroderick/Sinon.JS,https://github.com/mroderick/Sinon.JS.git,mroderick,Sinon.JS
pvalena/rails,https://github.com/pvalena/rails.git,pvalena,rails
Samfox2/homebridge-videodoorbell,https://github.com/Samfox2/homebridge-videodoorbell.git,Samfox2,homebridge-videodoorbell
bhummerstone/azure-quickstart-templates,https://github.com/bhummerstone/azure-quickstart-templates.git,bhummerstone,azure-quickstart-templates
mukeshsolanki/country-picker-android,https://github.com/mukeshsolanki/country-picker-android.git,mukeshsolanki,country-picker-android
nolimits4web/Framework7,https://github.com/nolimits4web/Framework7.git,nolimits4web,Framework7
ssbc/packet-stream,https://github.com/ssbc/packet-stream.git,ssbc,packet-stream
L1Q/ShareX,https://github.com/L1Q/ShareX.git,L1Q,ShareX
angular-ui/ng-grid,https://github.com/angular-ui/ng-grid.git,angular-ui,ng-grid
flanger001/rails,https://github.com/flanger001/rails.git,flanger001,rails
PowerShell/xRemoteDesktopAdmin,https://github.com/PowerShell/xRemoteDesktopAdmin.git,PowerShell,xRemoteDesktopAdmin
mistercrunch/airflow,https://github.com/mistercrunch/airflow.git,mistercrunch,airflow
PX4/Firmware,https://github.com/PX4/Firmware.git,PX4,Firmware
kwshimhyunbo/kwshimhyunbo.github.io,https://github.com/kwshimhyunbo/kwshimhyunbo.github.io.git,kwshimhyunbo,kwshimhyunbo.github.io
onlyjob/ZoneMinder,https://github.com/onlyjob/ZoneMinder.git,onlyjob,ZoneMinder
viddo/recent-files-fuzzy-finder,https://github.com/viddo/recent-files-fuzzy-finder.git,viddo,recent-files-fuzzy-finder
clarkbw/jest-localstorage-mock,https://github.com/clarkbw/jest-localstorage-mock.git,clarkbw,jest-localstorage-mock
mikeringrose/sequelize,https://github.com/mikeringrose/sequelize.git,mikeringrose,sequelize
kura/ghastly,https://github.com/kura/ghastly.git,kura,ghastly
raulriera/TextFieldEffects,https://github.com/raulriera/TextFieldEffects.git,raulriera,TextFieldEffects
xCss/Valine,https://github.com/xCss/Valine.git,xCss,Valine
paramaggarwal/react-dropzone,https://github.com/paramaggarwal/react-dropzone.git,paramaggarwal,react-dropzone
prathamesh-sonpatki/rails,https://github.com/prathamesh-sonpatki/rails.git,prathamesh-sonpatki,rails
yieldbot/Prebid.js,https://github.com/yieldbot/Prebid.js.git,yieldbot,Prebid.js
yawboakye/rails,https://github.com/yawboakye/rails.git,yawboakye,rails
seankelly/buildbot,https://github.com/seankelly/buildbot.git,seankelly,buildbot
Daltron/NotificationBanner,https://github.com/Daltron/NotificationBanner.git,Daltron,NotificationBanner
tonyg/homebrew,https://github.com/tonyg/homebrew.git,tonyg,homebrew
strongloop/loopback-faq-user-management,https://github.com/strongloop/loopback-faq-user-management.git,strongloop,loopback-faq-user-management
charithag/carbon-device-mgt,https://github.com/charithag/carbon-device-mgt.git,charithag,carbon-device-mgt
holiman/go-ethereum,https://github.com/holiman/go-ethereum.git,holiman,go-ethereum
ropensci/screencasts,https://github.com/ropensci/screencasts.git,ropensci,screencasts
katekyan/tldr,https://github.com/katekyan/tldr.git,katekyan,tldr
getinsomnia/insomnia,https://github.com/getinsomnia/insomnia.git,getinsomnia,insomnia
giulio92/GLExtendedWebView,https://github.com/giulio92/GLExtendedWebView.git,giulio92,GLExtendedWebView
PowerShell/xDismFeature,https://github.com/PowerShell/xDismFeature.git,PowerShell,xDismFeature
fszlin/certes,https://github.com/fszlin/certes.git,fszlin,certes
straxhaber/homebrew-core,https://github.com/straxhaber/homebrew-core.git,straxhaber,homebrew-core
cblecker/homebrew-core,https://github.com/cblecker/homebrew-core.git,cblecker,homebrew-core
LanikSJ/ubo-filters,https://github.com/LanikSJ/ubo-filters.git,LanikSJ,ubo-filters
dowjones/react-dropdown-tree-select,https://github.com/dowjones/react-dropdown-tree-select.git,dowjones,react-dropdown-tree-select
bdolor/pressbooks,https://github.com/bdolor/pressbooks.git,bdolor,pressbooks
PowerShell/xFirefox,https://github.com/PowerShell/xFirefox.git,PowerShell,xFirefox
jose/jose.github.io,https://github.com/jose/jose.github.io.git,jose,jose.github.io
jelliotartz/Panoptes-Front-End,https://github.com/jelliotartz/Panoptes-Front-End.git,jelliotartz,Panoptes-Front-End
alexanderepstein/Bash-Snippets,https://github.com/alexanderepstein/Bash-Snippets.git,alexanderepstein,Bash-Snippets
Moya/Moya,https://github.com/Moya/Moya.git,Moya,Moya
Joypricecorp/Sylius,https://github.com/Joypricecorp/Sylius.git,Joypricecorp,Sylius
spotify/luigi,https://github.com/spotify/luigi.git,spotify,luigi
moderndeveloperllc/homebrew-core,https://github.com/moderndeveloperllc/homebrew-core.git,moderndeveloperllc,homebrew-core
adrianmiriuta/betaflight,https://github.com/adrianmiriuta/betaflight.git,adrianmiriuta,betaflight
onezoomin/atom-textual-velocity,https://github.com/onezoomin/atom-textual-velocity.git,onezoomin,atom-textual-velocity
spotify/docker-maven-plugin,https://github.com/spotify/docker-maven-plugin.git,spotify,docker-maven-plugin
iemejia/incubator-beam,https://github.com/iemejia/incubator-beam.git,iemejia,incubator-beam
PowerShell/xDhcpServer,https://github.com/PowerShell/xDhcpServer.git,PowerShell,xDhcpServer
BillyBlaze/OctoPrint-TouchUI,https://github.com/BillyBlaze/OctoPrint-TouchUI.git,BillyBlaze,OctoPrint-TouchUI
Sunday4/SVProgressHUD,https://github.com/Sunday4/SVProgressHUD.git,Sunday4,SVProgressHUD
monterail/vue-multiselect,https://github.com/monterail/vue-multiselect.git,monterail,vue-multiselect
cucumber/cucumber-ruby,https://github.com/cucumber/cucumber-ruby.git,cucumber,cucumber-ruby
pseudocody/brew,https://github.com/pseudocody/brew.git,pseudocody,brew
jeremy/rails,https://github.com/jeremy/rails.git,jeremy,rails
wiad/librenms,https://github.com/wiad/librenms.git,wiad,librenms
pages-themes/slate,https://github.com/pages-themes/slate.git,pages-themes,slate
PlagueHO/DscResources,https://github.com/PlagueHO/DscResources.git,PlagueHO,DscResources
Wsiegenthaler/sequelize,https://github.com/Wsiegenthaler/sequelize.git,Wsiegenthaler,sequelize
matrinox/rails,https://github.com/matrinox/rails.git,matrinox,rails
nteract/composition,https://github.com/nteract/composition.git,nteract,composition
kylebyerly-hp/grommet,https://github.com/kylebyerly-hp/grommet.git,kylebyerly-hp,grommet
eileencodes/rails,https://github.com/eileencodes/rails.git,eileencodes,rails
campbeb/ShareX,https://github.com/campbeb/ShareX.git,campbeb,ShareX
feathersjs/feathers-sequelize,https://github.com/feathersjs/feathers-sequelize.git,feathersjs,feathers-sequelize
agrc/agrc.github.io,https://github.com/agrc/agrc.github.io.git,agrc,agrc.github.io
ImproveDigital/Prebid.js,https://github.com/ImproveDigital/Prebid.js.git,ImproveDigital,Prebid.js
LinioIT/queue,https://github.com/LinioIT/queue.git,LinioIT,queue
velo/docker-maven-plugin,https://github.com/velo/docker-maven-plugin.git,velo,docker-maven-plugin
zyedidia/homebrew-core,https://github.com/zyedidia/homebrew-core.git,zyedidia,homebrew-core
michaelgeorgeattard/webtorrent-desktop,https://github.com/michaelgeorgeattard/webtorrent-desktop.git,michaelgeorgeattard,webtorrent-desktop
hanystudy/rails,https://github.com/hanystudy/rails.git,hanystudy,rails
yahonda/oracle-enhanced,https://github.com/yahonda/oracle-enhanced.git,yahonda,oracle-enhanced
t9md/atom,https://github.com/t9md/atom.git,t9md,atom
xlymian/rails,https://github.com/xlymian/rails.git,xlymian,rails
HuddledMasses/Prebid.js,https://github.com/HuddledMasses/Prebid.js.git,HuddledMasses,Prebid.js
Sen-Zhang/rails,https://github.com/Sen-Zhang/rails.git,Sen-Zhang,rails
bortek/EZ-WifiBroadcast,https://github.com/bortek/EZ-WifiBroadcast.git,bortek,EZ-WifiBroadcast
data-science-lab/data-science-lab.github.io,https://github.com/data-science-lab/data-science-lab.github.io.git,data-science-lab,data-science-lab.github.io
lildude/phpSmug,https://github.com/lildude/phpSmug.git,lildude,phpSmug
electrowizard/electrowizard.github.io,https://github.com/electrowizard/electrowizard.github.io.git,electrowizard,electrowizard.github.io
framework7io/Framework7,https://github.com/framework7io/Framework7.git,framework7io,Framework7
ktnyt/chainer,https://github.com/ktnyt/chainer.git,ktnyt,chainer
wix/react-native-navigation,https://github.com/wix/react-native-navigation.git,wix,react-native-navigation
obiba/jennite,https://github.com/obiba/jennite.git,obiba,jennite
pathawks/Jekyll-CMark,https://github.com/pathawks/Jekyll-CMark.git,pathawks,Jekyll-CMark
AndersHoglund/betaflight,https://github.com/AndersHoglund/betaflight.git,AndersHoglund,betaflight
RasaHQ/rasa_core,https://github.com/RasaHQ/rasa_core.git,RasaHQ,rasa_core
alyssais/brew,https://github.com/alyssais/brew.git,alyssais,brew
stoelzle/pdfify-node,https://github.com/stoelzle/pdfify-node.git,stoelzle,pdfify-node
codl/forget,https://github.com/codl/forget.git,codl,forget
cherrypy/cheroot,https://github.com/cherrypy/cheroot.git,cherrypy,cheroot
praveenkumar/minishift,https://github.com/praveenkumar/minishift.git,praveenkumar,minishift
Laravel-Backpack/crud,https://github.com/Laravel-Backpack/crud.git,Laravel-Backpack,crud
SuPair/SVProgressHUD,https://github.com/SuPair/SVProgressHUD.git,SuPair,SVProgressHUD
koic/rails,https://github.com/koic/rails.git,koic,rails
express-labs/pure-react-carousel,https://github.com/express-labs/pure-react-carousel.git,express-labs,pure-react-carousel
python-mode/python-mode,https://github.com/python-mode/python-mode.git,python-mode,python-mode
murrant/librenms,https://github.com/murrant/librenms.git,murrant,librenms
martincostello/credit-card-splitter,https://github.com/martincostello/credit-card-splitter.git,martincostello,credit-card-splitter
xt0rted/Nancy.Validation.DataAnnotations.Extensions,https://github.com/xt0rted/Nancy.Validation.DataAnnotations.Extensions.git,xt0rted,Nancy.Validation.DataAnnotations.Extensions
bytepark/snipe-it,https://github.com/bytepark/snipe-it.git,bytepark,snipe-it
boneskull/mocha,https://github.com/boneskull/mocha.git,boneskull,mocha
standard/standard,https://github.com/standard/standard.git,standard,standard
coreos/clair,https://github.com/coreos/clair.git,coreos,clair
obiba/mica2,https://github.com/obiba/mica2.git,obiba,mica2
xjy2061/NovaImageLoader,https://github.com/xjy2061/NovaImageLoader.git,xjy2061,NovaImageLoader
kura/kura.io,https://github.com/kura/kura.io.git,kura,kura.io
zooniverse/Panoptes-Front-End,https://github.com/zooniverse/Panoptes-Front-End.git,zooniverse,Panoptes-Front-End
PlagueHO/cDFS,https://github.com/PlagueHO/cDFS.git,PlagueHO,cDFS
poooi/poi,https://github.com/poooi/poi.git,poooi,poi
SlvrEagle23/AzuraCast,https://github.com/SlvrEagle23/AzuraCast.git,SlvrEagle23,AzuraCast
meetfranz/franz,https://github.com/meetfranz/franz.git,meetfranz,franz
ESS-LLP/erpnext-medical,https://github.com/ESS-LLP/erpnext-medical.git,ESS-LLP,erpnext-medical
facebookincubator/create-react-app,https://github.com/facebookincubator/create-react-app.git,facebookincubator,create-react-app
nandub/hubot,https://github.com/nandub/hubot.git,nandub,hubot
exercism/python,https://github.com/exercism/python.git,exercism,python
feathersjs/feathers-batch,https://github.com/feathersjs/feathers-batch.git,feathersjs,feathers-batch
naver/pinpoint,https://github.com/naver/pinpoint.git,naver,pinpoint
auth0-extensions/auth0-authentication-api-debugger-extension,https://github.com/auth0-extensions/auth0-authentication-api-debugger-extension.git,auth0-extensions,auth0-authentication-api-debugger-extension
brownharryb/erpnext,https://github.com/brownharryb/erpnext.git,brownharryb,erpnext
probot/probot,https://github.com/probot/probot.git,probot,probot
Bhullnatik/react-native,https://github.com/Bhullnatik/react-native.git,Bhullnatik,react-native
cjohansen/Sinon.JS,https://github.com/cjohansen/Sinon.JS.git,cjohansen,Sinon.JS
travisofthenorth/rails,https://github.com/travisofthenorth/rails.git,travisofthenorth,rails
fvioz/homebrew-core,https://github.com/fvioz/homebrew-core.git,fvioz,homebrew-core
poldracklab/fmriprep,https://github.com/poldracklab/fmriprep.git,poldracklab,fmriprep
fabianoleittes/rails,https://github.com/fabianoleittes/rails.git,fabianoleittes,rails
battlemidget/homebrew-core,https://github.com/battlemidget/homebrew-core.git,battlemidget,homebrew-core
estahn/phpunit-json-assertions,https://github.com/estahn/phpunit-json-assertions.git,estahn,phpunit-json-assertions
kazoompa/opal,https://github.com/kazoompa/opal.git,kazoompa,opal
spotify/docker-client,https://github.com/spotify/docker-client.git,spotify,docker-client
feathersjs/feathers-localstorage,https://github.com/feathersjs/feathers-localstorage.git,feathersjs,feathers-localstorage
PowerShell/xChrome,https://github.com/PowerShell/xChrome.git,PowerShell,xChrome
foresthz/less.js,https://github.com/foresthz/less.js.git,foresthz,less.js
martincostello/adventofcode,https://github.com/martincostello/adventofcode.git,martincostello,adventofcode
lemzwerg/homebrew-core,https://github.com/lemzwerg/homebrew-core.git,lemzwerg,homebrew-core
mweb/python,https://github.com/mweb/python.git,mweb,python
Linuxbrew/homebrew-core,https://github.com/Linuxbrew/homebrew-core.git,Linuxbrew,homebrew-core
betaflight/betaflight-configurator,https://github.com/betaflight/betaflight-configurator.git,betaflight,betaflight-configurator
borisbstyle/betaflight,https://github.com/borisbstyle/betaflight.git,borisbstyle,betaflight
gho-ramos/GRTextField,https://github.com/gho-ramos/GRTextField.git,gho-ramos,GRTextField
scboucher/hubot,https://github.com/scboucher/hubot.git,scboucher,hubot
AdrianV/Framework7,https://github.com/AdrianV/Framework7.git,AdrianV,Framework7
agrc/gis.utah.gov,https://github.com/agrc/gis.utah.gov.git,agrc,gis.utah.gov
bkimminich/juice-shop,https://github.com/bkimminich/juice-shop.git,bkimminich,juice-shop
mizzy/serverspec,https://github.com/mizzy/serverspec.git,mizzy,serverspec
averissimo/yakyak,https://github.com/averissimo/yakyak.git,averissimo,yakyak
mizzy/specinfra,https://github.com/mizzy/specinfra.git,mizzy,specinfra
exercism/xelisp,https://github.com/exercism/xelisp.git,exercism,xelisp
kura/pelican_youtube,https://github.com/kura/pelican_youtube.git,kura,pelican_youtube
hypothesis/bouncer,https://github.com/hypothesis/bouncer.git,hypothesis,bouncer
slash3b/tldr,https://github.com/slash3b/tldr.git,slash3b,tldr
yakyak/yakyak,https://github.com/yakyak/yakyak.git,yakyak,yakyak
FIT-CSE2410-A-Bombs/atom,https://github.com/FIT-CSE2410-A-Bombs/atom.git,FIT-CSE2410-A-Bombs,atom
bcg62/homebrew-core,https://github.com/bcg62/homebrew-core.git,bcg62,homebrew-core
luzpaz/QGIS,https://github.com/luzpaz/QGIS.git,luzpaz,QGIS
mauron85/cordova-plugin-background-geolocation,https://github.com/mauron85/cordova-plugin-background-geolocation.git,mauron85,cordova-plugin-background-geolocation
snipe/snipe-it,https://github.com/snipe/snipe-it.git,snipe,snipe-it
manddar/manddar.github.io,https://github.com/manddar/manddar.github.io.git,manddar,manddar.github.io
thomasjo/atom-latex,https://github.com/thomasjo/atom-latex.git,thomasjo,atom-latex
Homebrew/patches,https://github.com/Homebrew/patches.git,Homebrew,patches
lembacon/homebrew-core,https://github.com/lembacon/homebrew-core.git,lembacon,homebrew-core
mach0/QGIS,https://github.com/mach0/QGIS.git,mach0,QGIS
luin/ioredis,https://github.com/luin/ioredis.git,luin,ioredis
caarlos0/antibody,https://github.com/caarlos0/antibody.git,caarlos0,antibody
krystalcampioni/vue-hotel-datepicker,https://github.com/krystalcampioni/vue-hotel-datepicker.git,krystalcampioni,vue-hotel-datepicker
jmsundar/brew,https://github.com/jmsundar/brew.git,jmsundar,brew
ronekko/chainer,https://github.com/ronekko/chainer.git,ronekko,chainer
yamitcar/atc-onlinesubmin201718,https://github.com/yamitcar/atc-onlinesubmin201718.git,yamitcar,atc-onlinesubmin201718
madappstechnologies/country-picker-android,https://github.com/madappstechnologies/country-picker-android.git,madappstechnologies,country-picker-android
jlnrd/jlnrd.github.io,https://github.com/jlnrd/jlnrd.github.io.git,jlnrd,jlnrd.github.io
olafbuitelaar/Prebid.js,https://github.com/olafbuitelaar/Prebid.js.git,olafbuitelaar,Prebid.js
anbox/anbox,https://github.com/anbox/anbox.git,anbox,anbox
chrisfinazzo/homebrew-core,https://github.com/chrisfinazzo/homebrew-core.git,chrisfinazzo,homebrew-core
diimpp/Sylius,https://github.com/diimpp/Sylius.git,diimpp,Sylius
DelazJ/QGIS,https://github.com/DelazJ/QGIS.git,DelazJ,QGIS
Mozharovsky/CVCalendar,https://github.com/Mozharovsky/CVCalendar.git,Mozharovsky,CVCalendar
PhinCo/sequelize,https://github.com/PhinCo/sequelize.git,PhinCo,sequelize
PowerShell/xCertificate,https://github.com/PowerShell/xCertificate.git,PowerShell,xCertificate
cesarsolorzano/apollo-client,https://github.com/cesarsolorzano/apollo-client.git,cesarsolorzano,apollo-client
sequelize/sequelize,https://github.com/sequelize/sequelize.git,sequelize,sequelize
rkashapov/buildbot,https://github.com/rkashapov/buildbot.git,rkashapov,buildbot
frappe/erpnext,https://github.com/frappe/erpnext.git,frappe,erpnext
rwhogg/homebrew-core,https://github.com/rwhogg/homebrew-core.git,rwhogg,homebrew-core
SyliusBot/Sylius,https://github.com/SyliusBot/Sylius.git,SyliusBot,Sylius
apache/thrift,https://github.com/apache/thrift.git,apache,thrift
keisuke-umezawa/chainer,https://github.com/keisuke-umezawa/chainer.git,keisuke-umezawa,chainer
okuta/chainer,https://github.com/okuta/chainer.git,okuta,chainer
rgbkrk/nteract,https://github.com/rgbkrk/nteract.git,rgbkrk,nteract
conjure-up/conjure-up,https://github.com/conjure-up/conjure-up.git,conjure-up,conjure-up
stoe/alfred-github-tools,https://github.com/stoe/alfred-github-tools.git,stoe,alfred-github-tools
Cheaterman/kivy,https://github.com/Cheaterman/kivy.git,Cheaterman,kivy
phenyard/phenyard.github.io,https://github.com/phenyard/phenyard.github.io.git,phenyard,phenyard.github.io
Catel/Catel.Benchmarks,https://github.com/Catel/Catel.Benchmarks.git,Catel,Catel.Benchmarks
bkeepers/dotenv,https://github.com/bkeepers/dotenv.git,bkeepers,dotenv
gseidel/Sylius,https://github.com/gseidel/Sylius.git,gseidel,Sylius
jpadilla/ember-simple-auth-token,https://github.com/jpadilla/ember-simple-auth-token.git,jpadilla,ember-simple-auth-token
splashofcrimson/python,https://github.com/splashofcrimson/python.git,splashofcrimson,python
benbalter/github-records-archiver,https://github.com/benbalter/github-records-archiver.git,benbalter,github-records-archiver
RxSwiftCommunity/RxOptional,https://github.com/RxSwiftCommunity/RxOptional.git,RxSwiftCommunity,RxOptional
ardeshirj/atom,https://github.com/ardeshirj/atom.git,ardeshirj,atom
marklocklear/rails,https://github.com/marklocklear/rails.git,marklocklear,rails
hexojs/hexo,https://github.com/hexojs/hexo.git,hexojs,hexo
aw1621107/brew,https://github.com/aw1621107/brew.git,aw1621107,brew
cucumber/cucumber,https://github.com/cucumber/cucumber.git,cucumber,cucumber
zeroSteiner/king-phisher-plugins,https://github.com/zeroSteiner/king-phisher-plugins.git,zeroSteiner,king-phisher-plugins
karoldvl/EARS,https://github.com/karoldvl/EARS.git,karoldvl,EARS
wordpress-mobile/WordPress-Android,https://github.com/wordpress-mobile/WordPress-Android.git,wordpress-mobile,WordPress-Android
fatso83/Sinon.JS,https://github.com/fatso83/Sinon.JS.git,fatso83,Sinon.JS
Phizho/tldr,https://github.com/Phizho/tldr.git,Phizho,tldr
frankbu/istio,https://github.com/frankbu/istio.git,frankbu,istio
filcab/homebrew-core,https://github.com/filcab/homebrew-core.git,filcab,homebrew-core
eng1nerd/hacker,https://github.com/eng1nerd/hacker.git,eng1nerd,hacker
mbernasocchi/QGIS,https://github.com/mbernasocchi/QGIS.git,mbernasocchi,QGIS
AzuraCast/AzuraCast,https://github.com/AzuraCast/AzuraCast.git,AzuraCast,AzuraCast
PWyrembak/Prebid.js,https://github.com/PWyrembak/Prebid.js.git,PWyrembak,Prebid.js
exercism/xpony,https://github.com/exercism/xpony.git,exercism,xpony
jaredpalmer/formik,https://github.com/jaredpalmer/formik.git,jaredpalmer,formik
typo3-themes/theme_bootstrap_restart,https://github.com/typo3-themes/theme_bootstrap_restart.git,typo3-themes,theme_bootstrap_restart
crshnburn/zosconnect-node,https://github.com/crshnburn/zosconnect-node.git,crshnburn,zosconnect-node
jremond/coredns,https://github.com/jremond/coredns.git,jremond,coredns
opsdroid/opsdroid,https://github.com/opsdroid/opsdroid.git,opsdroid,opsdroid
coredns/coredns,https://github.com/coredns/coredns.git,coredns,coredns
hubotio/hubot,https://github.com/hubotio/hubot.git,hubotio,hubot
kadirahq/react-storybook,https://github.com/kadirahq/react-storybook.git,kadirahq,react-storybook
jdorfman/Awesome-JSON-Datasets,https://github.com/jdorfman/Awesome-JSON-Datasets.git,jdorfman,Awesome-JSON-Datasets
kura/pelican-githubprojects,https://github.com/kura/pelican-githubprojects.git,kura,pelican-githubprojects
dmeltzer/snipe-it,https://github.com/dmeltzer/snipe-it.git,dmeltzer,snipe-it
nabrond/xSQLServer,https://github.com/nabrond/xSQLServer.git,nabrond,xSQLServer
ericmjl/Network-Analysis-Made-Simple,https://github.com/ericmjl/Network-Analysis-Made-Simple.git,ericmjl,Network-Analysis-Made-Simple
bigbes/homebrew-core,https://github.com/bigbes/homebrew-core.git,bigbes,homebrew-core
gildub/fog-core,https://github.com/gildub/fog-core.git,gildub,fog-core
jdugge/QGIS,https://github.com/jdugge/QGIS.git,jdugge,QGIS
RakanNimer/react-google-charts,https://github.com/RakanNimer/react-google-charts.git,RakanNimer,react-google-charts
brycedjohnson/betaflight,https://github.com/brycedjohnson/betaflight.git,brycedjohnson,betaflight
cucumber/aruba,https://github.com/cucumber/aruba.git,cucumber,aruba
ssbc/patchcore,https://github.com/ssbc/patchcore.git,ssbc,patchcore
seunghwanyeo/seunghwanyeo.github.io,https://github.com/seunghwanyeo/seunghwanyeo.github.io.git,seunghwanyeo,seunghwanyeo.github.io
stevenhva/blog,https://github.com/stevenhva/blog.git,stevenhva,blog
brucesdad13/betaflight,https://github.com/brucesdad13/betaflight.git,brucesdad13,betaflight
fogbeam/cas_mirror,https://github.com/fogbeam/cas_mirror.git,fogbeam,cas_mirror
rwhogg/brew,https://github.com/rwhogg/brew.git,rwhogg,brew
3sidedcube/react-native-navigation,https://github.com/3sidedcube/react-native-navigation.git,3sidedcube,react-native-navigation
Srizzle/Srizzle.github.io,https://github.com/Srizzle/Srizzle.github.io.git,Srizzle,Srizzle.github.io
kavehkamali/kavehkamali.github.io,https://github.com/kavehkamali/kavehkamali.github.io.git,kavehkamali,kavehkamali.github.io
benbalter/gman,https://github.com/benbalter/gman.git,benbalter,gman
aguang/aguang.github.io,https://github.com/aguang/aguang.github.io.git,aguang,aguang.github.io
kc10kevin/betaflight,https://github.com/kc10kevin/betaflight.git,kc10kevin,betaflight
s1rius/fresco,https://github.com/s1rius/fresco.git,s1rius,fresco
nfarina/homebridge,https://github.com/nfarina/homebridge.git,nfarina,homebridge
terrycain/razer-drivers,https://github.com/terrycain/razer-drivers.git,terrycain,razer-drivers
Xylus/pinpoint,https://github.com/Xylus/pinpoint.git,Xylus,pinpoint
jitsi/jitsi-meet,https://github.com/jitsi/jitsi-meet.git,jitsi,jitsi-meet
smessmer/homebrew-core,https://github.com/smessmer/homebrew-core.git,smessmer,homebrew-core
pmviva/follow_system,https://github.com/pmviva/follow_system.git,pmviva,follow_system
palkan/rails,https://github.com/palkan/rails.git,palkan,rails
electron/electron,https://github.com/electron/electron.git,electron,electron
sunbinzhu/azure-quickstart-templates,https://github.com/sunbinzhu/azure-quickstart-templates.git,sunbinzhu,azure-quickstart-templates
samuell/luigi,https://github.com/samuell/luigi.git,samuell,luigi
hoastoolshop/react-native,https://github.com/hoastoolshop/react-native.git,hoastoolshop,react-native
viode/viode,https://github.com/viode/viode.git,viode,viode
bingosummer/azure-quickstart-templates,https://github.com/bingosummer/azure-quickstart-templates.git,bingosummer,azure-quickstart-templates
repinel/rails,https://github.com/repinel/rails.git,repinel,rails
